,DB_ID1,DB_ID2
38718,DB01232,DB00201
156449,DB01232,DB01000
53472,DB01232,DB01591
537333,DB01232,DB00415
210659,DB01232,DB00552
162169,DB01232,DB00178
89942,DB01232,DB00231
36140,DB01232,DB00814
452731,DB01232,DB00823
230823,DB01232,DB03128
350428,DB01232,DB01418
462857,DB01232,DB00382
42589,DB01232,DB00266
434989,DB01232,DB06697
156503,DB01232,DB00835
533194,DB01232,DB00847
131129,DB01232,DB01219
73048,DB01232,DB01553
280877,DB01232,DB00495
179548,DB01232,DB00206
228709,DB01232,DB00773
173620,DB01232,DB09123
526922,DB01232,DB04884
231661,DB01232,DB00537
53818,DB01232,DB00969
300051,DB01232,DB08903
92835,DB01232,DB00910
246533,DB01232,DB01136
177466,DB01232,DB06203
200832,DB01232,DB01267
138672,DB01232,DB09074
158451,DB01232,DB00641
144938,DB01232,DB00337
170718,DB01232,DB00619
543340,DB01232,DB06218
424060,DB01232,DB00046
25326,DB01232,DB00444
455847,DB01232,DB00307
480195,DB01232,DB00203
495026,DB01232,DB01411
138686,DB01232,DB00343
74264,DB01232,DB08875
86979,DB01232,DB01601
39393,DB01232,DB01218
261333,DB01232,DB01248
270496,DB01232,DB01319
52975,DB01232,DB01184
267399,DB01232,DB00877
531778,DB01232,DB00243
287641,DB01232,DB06290
305692,DB01232,DB00829
452533,DB01232,DB05294
2966,DB01232,DB00333
413698,DB01232,DB08896
423178,DB01232,DB00104
111353,DB01232,DB01048
205792,DB01232,DB00950
479679,DB01232,DB09027
211743,DB01232,DB00224
70874,DB01232,DB08816
303876,DB01232,DB01609
165185,DB01232,DB01124
98980,DB01232,DB01177
307460,DB01232,DB04868
507660,DB01232,DB00501
170875,DB01074,DB01178
421675,DB01074,DB06228
4086,DB01074,DB01087
444043,DB01074,DB04835
76364,DB01074,DB00482
221030,DB01074,DB01427
560641,DB01074,DB01177
515569,DB01074,DB00696
353350,DB01074,DB00844
96932,DB01074,DB00651
6054,DB01074,DB00542
95184,DB01074,DB00889
74657,DB01074,DB09043
196505,DB01074,DB00262
188493,DB01074,DB00490
380398,DB01074,DB00333
1093,DB01074,DB00275
187975,DB01074,DB00178
430868,DB01074,DB00349
137222,DB01074,DB01394
126750,DB01074,DB00691
292463,DB01074,DB00694
257458,DB01074,DB01088
456375,DB01074,DB00998
190684,DB01074,DB00500
78044,DB01074,DB00396
452849,DB01074,DB00227
83763,DB01074,DB09280
317295,DB01074,DB00854
244268,DB01074,DB01017
72395,DB01074,DB00741
53826,DB01074,DB06704
79677,DB01074,DB08887
434260,DB01074,DB00823
27495,DB01074,DB00857
380560,DB01074,DB09101
453873,DB01074,DB00967
406920,DB01074,DB01259
6023,DB01074,DB06218
323461,DB01074,DB00657
66402,DB01074,DB00450
360287,DB01074,DB09242
300358,DB01074,DB11181
363252,DB01074,DB01182
214514,DB01074,DB00202
560374,DB01074,DB00475
72850,DB01074,DB00163
229855,DB01074,DB01067
135310,DB01074,DB01436
75138,DB01074,DB00668
69939,DB01074,DB01048
282486,DB01074,DB00586
347662,DB01074,DB06413
495422,DB01074,DB01253
522598,DB01074,DB01171
502435,DB01074,DB00346
542518,DB01074,DB01576
305172,DB01074,DB00897
494791,DB01074,DB00688
375244,DB01074,DB01120
480001,DB01074,DB00946
397343,DB01074,DB01129
180598,DB01074,DB06717
556167,DB01074,DB04884
558666,DB01074,DB08916
144875,DB01074,DB08912
165246,DB01074,DB04842
510270,DB01074,DB01112
280422,DB01074,DB01029
64105,DB01074,DB01544
469282,DB01074,DB09068
85941,DB01074,DB06262
74493,DB01074,DB00319
189924,DB01074,DB00437
29490,DB01074,DB08875
74720,DB01074,DB06204
356754,DB01074,DB01399
14,DB01074,DB00999
6988,DB01074,DB00573
523428,DB01074,DB00932
18427,DB01074,DB04953
110703,DB01074,DB00584
11103,DB01074,DB11110
458266,DB01074,DB00728
399952,DB01074,DB00263
50893,DB01074,DB00258
172418,DB01074,DB00758
112264,DB01074,DB06724
257476,DB01074,DB00312
94239,DB01074,DB01174
505585,DB01074,DB00201
428011,DB01074,DB00418
355540,DB01074,DB09104
53389,DB01074,DB00732
223409,DB01074,DB00501
363167,DB00377,DB01030
66243,DB00377,DB00867
356139,DB00377,DB00980
79456,DB00377,DB00704
226135,DB00377,DB00951
68961,DB00377,DB00488
196067,DB00377,DB00246
522604,DB00377,DB00379
555102,DB00377,DB03793
539429,DB00377,DB00205
6304,DB00377,DB00814
200051,DB00377,DB00915
418314,DB00377,DB00728
66864,DB00377,DB09118
534768,DB00377,DB04865
233222,DB00377,DB04817
507586,DB00377,DB01088
91888,DB00377,DB00641
548646,DB00377,DB00972
56147,DB00377,DB01365
127821,DB00377,DB00877
373795,DB00377,DB00187
105095,DB00377,DB09042
349604,DB00377,DB09166
533982,DB00377,DB00366
1430,DB00377,DB00214
115816,DB00377,DB01151
405918,DB00377,DB01008
12552,DB00377,DB06655
132208,DB00377,DB00635
180984,DB00377,DB00211
164168,DB00377,DB00262
284463,DB00377,DB08827
262980,DB00377,DB08909
546102,DB00377,DB04871
549760,DB00377,DB00946
493329,DB00377,DB00564
65872,DB00377,DB01038
278810,DB00377,DB00496
462694,DB00377,DB00460
506668,DB00377,DB00437
237680,DB00377,DB11315
212878,DB00377,DB08880
180338,DB00377,DB00381
168211,DB00377,DB06701
71184,DB00377,DB00945
208172,DB00377,DB00788
163929,DB00377,DB04896
280749,DB00377,DB06822
35586,DB00377,DB01623
374924,DB00377,DB01149
533869,DB00377,DB08864
514140,DB00377,DB01273
9426,DB00377,DB00715
549830,DB00377,DB06719
166988,DB00377,DB00988
95215,DB00377,DB00611
409727,DB00377,DB00956
258820,DB00377,DB08900
280746,DB00377,DB06271
268971,DB00377,DB00661
324726,DB00377,DB00514
67228,DB00377,DB00662
557416,DB00377,DB01172
65346,DB00377,DB06663
508076,DB00377,DB00356
478104,DB00377,DB00407
372332,DB00377,DB01407
289555,DB00377,DB00472
358448,DB00377,DB00441
70379,DB00377,DB08931
163461,DB00377,DB00932
237086,DB00377,DB00854
199726,DB00377,DB00351
64985,DB00377,DB00784
331645,DB00377,DB09097
62340,DB00377,DB09539
206054,DB00377,DB00035
403147,DB00377,DB00120
75587,DB00377,DB00512
225448,DB00377,DB09274
39028,DB00377,DB00819
76348,DB00377,DB01069
384872,DB00377,DB00126
15,DB00377,DB00216
15954,DB00377,DB09102
519851,DB00377,DB00485
25803,DB00377,DB09267
481734,DB00377,DB01164
81569,DB00377,DB00872
81491,DB00377,DB00924
452530,DB00377,DB00864
437317,DB00377,DB01380
163,DB00377,DB00180
29549,DB00377,DB00307
216496,DB00925,DB01238
328663,DB00925,DB01607
542910,DB00925,DB11124
87005,DB00925,DB06697
361140,DB00925,DB00915
91668,DB00925,DB01042
532338,DB00925,DB09063
168028,DB00925,DB00997
527093,DB00925,DB01147
555568,DB00925,DB01232
265535,DB00925,DB00030
14727,DB00925,DB00969
536586,DB00925,DB00948
92720,DB00925,DB08794
375690,DB00925,DB04843
365281,DB00925,DB09082
145832,DB00925,DB00683
436644,DB00925,DB00266
237993,DB00925,DB00823
506924,DB00925,DB09104
326696,DB00925,DB00320
333337,DB00925,DB00310
40304,DB00925,DB00956
558389,DB00925,DB01110
472718,DB00925,DB11110
501810,DB00925,DB01440
93030,DB00925,DB01306
370254,DB00925,DB00201
254395,DB00925,DB00935
550316,DB00925,DB06704
215274,DB00925,DB00955
509514,DB00925,DB00814
425515,DB00925,DB01560
414784,DB00925,DB01600
548685,DB00925,DB09214
189043,DB00925,DB06228
872,DB00925,DB01463
388675,DB00925,DB01069
253962,DB00925,DB00493
87274,DB00925,DB00742
549347,DB00925,DB00630
509443,DB00925,DB00999
248614,DB00925,DB01367
83257,DB00925,DB00990
104099,DB00925,DB01036
356168,DB00925,DB01418
41886,DB00925,DB09068
84141,DB00925,DB06717
526624,DB00925,DB00382
16,DB00925,DB01060
15549,DB00925,DB00623
337425,DB00925,DB00921
35518,DB00925,DB05521
116935,DB00925,DB00715
323443,DB00925,DB01587
539534,DB00925,DB00705
494346,DB00925,DB00399
348529,DB00925,DB06708
99447,DB00925,DB00480
284468,DB00925,DB00316
78523,DB00925,DB00476
65947,DB00925,DB01234
271617,DB00925,DB00388
29039,DB00925,DB00952
465915,DB00925,DB00934
253969,DB00925,DB00214
447730,DB00925,DB00720
96273,DB00925,DB01264
52267,DB00925,DB00681
511011,DB00925,DB00628
59898,DB00925,DB00804
467012,DB00925,DB00641
366883,DB00925,DB01211
409641,DB00925,DB11126
92289,DB00925,DB08910
450670,DB00925,DB00672
118683,DB00925,DB00121
246037,DB00925,DB01432
432507,DB00925,DB09211
541770,DB00925,DB01164
83757,DB00925,DB00637
461029,DB00925,DB01200
306842,DB00925,DB00880
71989,DB00925,DB00752
521966,DB00925,DB00381
448955,DB00925,DB01427
74253,DB00925,DB00374
262680,DB00925,DB01203
193413,DB00925,DB01054
305030,DB00925,DB00996
130314,DB00925,DB00661
539466,DB00925,DB01023
473771,DB00925,DB00528
408186,DB00925,DB00393
128542,DB00925,DB09282
482805,DB00159,DB00289
551670,DB00159,DB09097
207142,DB00159,DB00706
524382,DB00159,DB00178
472526,DB00159,DB00672
168516,DB00159,DB00363
438862,DB00159,DB00169
388873,DB00159,DB00924
557835,DB00159,DB01168
266312,DB00159,DB00912
7725,DB00159,DB00745
196298,DB00159,DB06201
555545,DB00159,DB01219
378729,DB00159,DB00771
240453,DB00159,DB08880
495998,DB00159,DB08815
95836,DB00159,DB00627
27119,DB00159,DB01319
538378,DB00159,DB00120
105331,DB00159,DB09076
283281,DB00159,DB00552
554039,DB00159,DB01320
345789,DB00159,DB00526
542724,DB00159,DB00707
29430,DB00159,DB06206
173754,DB00159,DB01126
553450,DB00159,DB00918
547019,DB00159,DB00633
83567,DB00159,DB00310
76026,DB00159,DB00648
78923,DB00159,DB01021
341840,DB00159,DB01113
509954,DB00159,DB01163
88696,DB00159,DB06772
17,DB00159,DB01016
10284,DB00159,DB00641
118599,DB00159,DB09274
133973,DB00159,DB00244
419019,DB00159,DB00844
341636,DB00159,DB01238
151722,DB00159,DB06789
498540,DB00159,DB00704
59426,DB00159,DB08881
471049,DB00159,DB09300
19021,DB00159,DB09128
68619,DB00159,DB00495
70934,DB00159,DB00216
145135,DB00159,DB00927
532199,DB00159,DB00395
37220,DB00159,DB01618
498598,DB00159,DB09102
464673,DB00159,DB00341
212035,DB00159,DB00738
439175,DB00159,DB00499
318860,DB00159,DB00804
258967,DB00159,DB00603
238636,DB00159,DB00669
300348,DB00159,DB06237
116879,DB00159,DB04831
392087,DB00159,DB00275
219668,DB00159,DB06292
542417,DB00159,DB00231
205578,DB00159,DB00202
463745,DB00159,DB00378
97661,DB00159,DB00434
107765,DB00159,DB09262
157668,DB00159,DB00006
93879,DB00159,DB09285
546577,DB00159,DB00480
272973,DB00159,DB00294
325637,DB00159,DB00327
78458,DB00159,DB00405
83538,DB00159,DB01241
465193,DB00159,DB01194
530459,DB00159,DB00582
517088,DB00159,DB00946
327621,DB00159,DB00741
455842,DB00159,DB01175
356583,DB00159,DB01418
208044,DB00159,DB00573
210363,DB00159,DB01551
518733,DB00159,DB00328
466988,DB00159,DB01225
258510,DB00159,DB01109
3282,DB00159,DB01285
110411,DB00159,DB00682
336010,DB00159,DB00215
121006,DB00159,DB01104
284931,DB00159,DB00458
237143,DB00159,DB09068
445819,DB00159,DB00620
76588,DB00159,DB04272
76716,DB00159,DB00201
474169,DB00159,DB00586
101807,DB00159,DB00974
551492,DB01087,DB00414
79322,DB01087,DB00262
256541,DB01087,DB01016
186949,DB01087,DB01196
262134,DB01087,DB00300
475301,DB01087,DB00865
167465,DB01087,DB00736
60547,DB01087,DB01603
368929,DB01087,DB00557
12185,DB01087,DB00700
111942,DB01087,DB01143
287687,DB01087,DB00539
399658,DB01087,DB00375
203800,DB01087,DB06707
108991,DB01087,DB01587
456071,DB01087,DB00366
510106,DB01087,DB00165
35489,DB01087,DB01041
144532,DB01087,DB01060
551581,DB01087,DB00691
296781,DB01087,DB09274
325846,DB01087,DB00320
557318,DB01087,DB00851
76333,DB01087,DB00285
66292,DB01087,DB06684
99298,DB01087,DB01081
418009,DB01087,DB03793
542002,DB01087,DB00458
83401,DB01087,DB01577
70139,DB01087,DB00642
495361,DB01087,DB11315
82379,DB01087,DB00983
148284,DB01087,DB00284
5008,DB01087,DB09027
378749,DB01087,DB00443
84427,DB01087,DB06176
229115,DB01087,DB01253
194521,DB01087,DB11093
493294,DB01087,DB01192
324864,DB01087,DB01415
207746,DB01087,DB05521
493496,DB01087,DB00519
38215,DB01087,DB09074
357233,DB01087,DB09082
18,DB01087,DB01256
20155,DB01087,DB06292
378923,DB01087,DB09073
182884,DB01087,DB06153
88924,DB01087,DB00552
402773,DB01087,DB00930
296078,DB01087,DB02703
503792,DB01087,DB00313
468644,DB01087,DB00310
130054,DB01087,DB01579
27485,DB01087,DB00618
407872,DB01087,DB00934
456105,DB01087,DB00181
558308,DB01087,DB06730
428344,DB01087,DB00704
239335,DB01087,DB01012
429686,DB01087,DB06207
44995,DB01087,DB04876
505115,DB01087,DB09242
220697,DB01087,DB00263
311644,DB01087,DB00199
165686,DB01087,DB06663
455123,DB01087,DB09477
71580,DB01087,DB00121
530982,DB01087,DB09241
277371,DB01087,DB00563
551744,DB01087,DB00698
141198,DB01087,DB00449
95547,DB01087,DB00418
70552,DB01087,DB01255
555548,DB01087,DB05039
304001,DB01087,DB05239
270080,DB01087,DB09076
84038,DB01087,DB04339
88251,DB01087,DB06690
525179,DB01087,DB00501
363359,DB01087,DB00257
39899,DB01087,DB00503
275718,DB01087,DB08910
181186,DB01087,DB00188
54873,DB01087,DB09065
290214,DB01087,DB00648
164055,DB01087,DB00104
430507,DB01087,DB09071
257612,DB01087,DB00806
108284,DB01087,DB00358
149627,DB01087,DB00215
313347,DB01087,DB00307
259512,DB01087,DB05812
334571,DB01087,DB00007
298259,DB01087,DB00472
522822,DB06655,DB00535
76465,DB06655,DB00035
356227,DB06655,DB01080
190177,DB06655,DB00674
379914,DB06655,DB00834
225516,DB06655,DB01255
166144,DB06655,DB00436
54704,DB06655,DB09227
366660,DB06655,DB01114
7485,DB06655,DB00998
108243,DB06655,DB09049
221645,DB06655,DB00220
270940,DB06655,DB00880
212209,DB06655,DB01147
102191,DB06655,DB00823
312604,DB06655,DB04825
518485,DB06655,DB06153
26724,DB06655,DB04953
139921,DB06655,DB09539
550090,DB06655,DB01004
497255,DB06655,DB09068
311263,DB06655,DB00524
554724,DB06655,DB01038
74199,DB06655,DB09061
63910,DB06655,DB00275
92850,DB06655,DB00197
455541,DB06655,DB00683
543204,DB06655,DB00280
77715,DB06655,DB00521
70641,DB06655,DB00554
503308,DB06655,DB00865
77679,DB06655,DB00642
143049,DB06655,DB09112
2075,DB06655,DB01220
375813,DB06655,DB05109
78743,DB06655,DB01583
229490,DB06655,DB00681
198165,DB06655,DB06636
526368,DB06655,DB06287
357005,DB06655,DB00358
217253,DB06655,DB00440
501580,DB06655,DB00876
30570,DB06655,DB08865
358877,DB06655,DB01177
19,DB06655,DB00552
10160,DB06655,DB01045
547853,DB06655,DB06706
183286,DB06655,DB00515
84307,DB06655,DB00382
241273,DB06655,DB09330
486498,DB06655,DB01219
370768,DB06655,DB00484
448344,DB06655,DB00570
119493,DB06655,DB00233
15578,DB06655,DB01357
465259,DB06655,DB06791
475506,DB06655,DB06210
556262,DB06655,DB09555
260665,DB06655,DB00230
297086,DB06655,DB00875
442277,DB06655,DB08895
33878,DB06655,DB01501
516669,DB06655,DB01072
292901,DB06655,DB00951
529915,DB06655,DB00698
160633,DB06655,DB00630
401620,DB06655,DB00244
72247,DB06655,DB00803
298679,DB06655,DB00653
265172,DB06655,DB00768
550570,DB06655,DB01624
133345,DB06655,DB05294
91515,DB06655,DB00688
71086,DB06655,DB04908
552212,DB06655,DB00488
261274,DB06655,DB06274
249759,DB06655,DB00990
77906,DB06655,DB01151
79492,DB06655,DB00974
250908,DB06655,DB03128
364134,DB06655,DB09043
546264,DB06655,DB06218
133090,DB06655,DB01176
513161,DB06655,DB00496
440186,DB06655,DB01171
123688,DB06655,DB00877
491381,DB06655,DB09214
487410,DB06655,DB05528
409062,DB06655,DB00166
58972,DB06655,DB01307
510316,DB06655,DB00621
539659,DB06655,DB01208
270774,DB06655,DB00752
158212,DB06655,DB00046
491897,DB06655,DB01306
532512,DB00728,DB06282
500093,DB00728,DB01320
530564,DB00728,DB01113
482823,DB00728,DB00457
404691,DB00728,DB01583
48341,DB00728,DB01624
356649,DB00728,DB04845
76796,DB00728,DB00814
554865,DB00728,DB03793
386760,DB00728,DB01020
453020,DB00728,DB00491
244867,DB00728,DB00790
128853,DB00728,DB00282
272906,DB00728,DB01182
186425,DB00728,DB01100
100809,DB00728,DB01229
364011,DB00728,DB00863
307049,DB00728,DB00651
383452,DB00728,DB01148
70912,DB00728,DB00991
554975,DB00728,DB01603
9777,DB00728,DB01016
275633,DB00728,DB00588
448290,DB00728,DB00408
465762,DB00728,DB00749
502934,DB00728,DB01403
184000,DB00728,DB01098
27263,DB00728,DB00669
500056,DB00728,DB09117
95372,DB00728,DB00707
420055,DB00728,DB00232
142982,DB00728,DB01432
401563,DB00728,DB01556
74036,DB00728,DB00767
229262,DB00728,DB01195
367635,DB00728,DB05271
405823,DB00728,DB06822
110078,DB00728,DB01214
244280,DB00728,DB00441
170941,DB00728,DB09128
247153,DB00728,DB01436
439412,DB00728,DB00388
59382,DB00728,DB00925
3067,DB00728,DB01128
489040,DB00728,DB00278
381456,DB00728,DB00841
87881,DB00728,DB00277
316927,DB00728,DB00337
227627,DB00728,DB00739
522499,DB00728,DB00316
199535,DB00728,DB00910
79202,DB00728,DB01038
333015,DB00728,DB00268
503689,DB00728,DB01377
546206,DB00728,DB00997
467216,DB00728,DB01331
30292,DB00728,DB01071
79367,DB00728,DB00881
458035,DB00728,DB00605
181163,DB00728,DB00209
68993,DB00728,DB01416
20,DB00728,DB00681
91651,DB00728,DB00514
10003,DB00728,DB00521
253101,DB00728,DB11133
20457,DB00728,DB00774
359575,DB00728,DB00861
79360,DB00728,DB01000
272511,DB00728,DB00823
73459,DB00728,DB00136
528587,DB00728,DB00216
378461,DB00728,DB09038
14987,DB00728,DB10675
314192,DB00728,DB00215
137844,DB00728,DB01586
551981,DB00728,DB01111
355186,DB00728,DB00996
505604,DB00728,DB01172
382012,DB00728,DB00465
204083,DB00728,DB01035
240251,DB00728,DB00884
402110,DB00728,DB00528
416757,DB00728,DB00393
295258,DB00728,DB00390
45039,DB00728,DB00479
133644,DB00728,DB01054
356034,DB00728,DB00622
139244,DB00728,DB00684
306746,DB00728,DB00214
261132,DB00728,DB00382
465539,DB00728,DB00512
92936,DB00728,DB00091
104244,DB00728,DB00908
539345,DB00728,DB00653
112848,DB00728,DB01190
60790,DB00368,DB11315
91905,DB00368,DB06216
35857,DB00368,DB01351
537071,DB00368,DB00794
519804,DB00368,DB06176
281114,DB00368,DB01155
242677,DB00368,DB00435
11431,DB00368,DB09117
433642,DB00368,DB00166
87653,DB00368,DB00278
96044,DB00368,DB00163
534169,DB00368,DB00854
503230,DB00368,DB04908
523773,DB00368,DB01149
548546,DB00368,DB09143
512069,DB00368,DB00526
187419,DB00368,DB00884
109207,DB00368,DB00622
521044,DB00368,DB00818
94760,DB00368,DB09295
21,DB00368,DB06791
556543,DB00368,DB01232
12927,DB00368,DB01229
296824,DB00368,DB11095
94735,DB00368,DB04831
241877,DB00368,DB00999
532985,DB00368,DB08897
94437,DB00368,DB00261
33841,DB00368,DB00381
214252,DB00368,DB00136
136226,DB00368,DB00956
289937,DB00368,DB01182
120992,DB00368,DB00624
502597,DB00368,DB00443
21007,DB00368,DB00557
39221,DB00368,DB01053
478139,DB00368,DB00585
556473,DB00368,DB09555
360548,DB00368,DB00930
166819,DB00368,DB01354
346052,DB00368,DB01207
296953,DB00368,DB09214
184070,DB00368,DB08903
205063,DB00368,DB01029
401034,DB00368,DB00675
139985,DB00368,DB00322
354416,DB00368,DB00979
91150,DB00368,DB01054
106212,DB00368,DB01087
149016,DB00368,DB00578
510988,DB00368,DB00411
335990,DB00368,DB00608
226154,DB00368,DB01583
507329,DB00368,DB00159
257715,DB00368,DB01177
158940,DB00368,DB00998
96201,DB00368,DB00436
529251,DB00368,DB00774
78666,DB00368,DB01463
177517,DB00368,DB06719
353815,DB00368,DB01432
362778,DB00368,DB00396
551698,DB00368,DB00190
209148,DB00368,DB06708
97766,DB00368,DB08439
362902,DB00368,DB01074
281548,DB00368,DB08860
545108,DB00368,DB00091
480149,DB00368,DB00388
286218,DB00368,DB00346
286690,DB00368,DB00723
526366,DB00368,DB00421
398573,DB00368,DB00598
500496,DB00368,DB01255
41533,DB00368,DB06701
203979,DB00368,DB00983
139689,DB00368,DB00289
36050,DB00368,DB00323
101419,DB00368,DB01168
282260,DB00368,DB01193
368636,DB00368,DB00182
248063,DB00368,DB00610
244195,DB00368,DB01064
207132,DB00368,DB09009
516771,DB00368,DB00852
229661,DB00368,DB00277
147710,DB00368,DB01001
230466,DB00368,DB01291
446874,DB00368,DB01364
361849,DB00368,DB00201
294922,DB00368,DB06704
17831,DB00368,DB00752
354442,DB00368,DB01171
327266,DB00368,DB11124
71264,DB00368,DB00961
193449,DB00738,DB05039
289246,DB00738,DB01544
537442,DB00738,DB00806
75125,DB00738,DB01038
489502,DB00738,DB00803
82121,DB00738,DB00932
333444,DB00738,DB00401
147995,DB00738,DB06824
505594,DB00738,DB01579
545662,DB00738,DB00328
234776,DB00738,DB00988
12217,DB00738,DB01193
447458,DB00738,DB08932
83234,DB00738,DB00402
346235,DB00738,DB09118
509789,DB00738,DB08864
133107,DB00738,DB00404
416433,DB00738,DB01117
212374,DB00738,DB00503
484106,DB00738,DB00396
287325,DB00738,DB00983
293605,DB00738,DB08930
28733,DB00738,DB00476
549937,DB00738,DB00844
453041,DB00738,DB08865
511231,DB00738,DB08867
84447,DB00738,DB00916
490337,DB00738,DB06711
227688,DB00738,DB08941
541966,DB00738,DB09401
193205,DB00738,DB01194
341590,DB00738,DB00377
398815,DB00738,DB00802
384006,DB00738,DB00657
502999,DB00738,DB04844
167970,DB00738,DB00486
1544,DB00738,DB00552
363660,DB00738,DB00823
223494,DB00738,DB01553
75950,DB00738,DB00763
541805,DB00738,DB01278
329449,DB00738,DB00852
221816,DB00738,DB09055
73857,DB00738,DB06719
92570,DB00738,DB00610
418236,DB00738,DB00766
32642,DB00738,DB01577
74505,DB00738,DB01623
505253,DB00738,DB01165
22,DB00738,DB01149
17264,DB00738,DB06480
296400,DB00738,DB00816
24079,DB00738,DB01605
110843,DB00738,DB01198
284682,DB00738,DB09300
525388,DB00738,DB06605
480241,DB00738,DB00585
312174,DB00738,DB01559
88713,DB00738,DB00753
258632,DB00738,DB00342
69868,DB00738,DB00706
61851,DB00738,DB09061
245951,DB00738,DB01418
22801,DB00738,DB01288
376593,DB00738,DB09038
227459,DB00738,DB00758
424188,DB00738,DB01181
87959,DB00738,DB09123
43561,DB00738,DB00615
493792,DB00738,DB01114
51923,DB00738,DB06216
520729,DB00738,DB01174
481739,DB00738,DB04953
380056,DB00738,DB01133
82738,DB00738,DB08811
426803,DB00738,DB01196
112875,DB00738,DB01068
221051,DB00738,DB00181
406314,DB00738,DB00660
534406,DB00738,DB01144
73936,DB00738,DB00946
69419,DB00738,DB01016
